,place_name,review,rating
9176,꿀소담,혼밥하기 좋아요,
9177,쌍문동커피,커피가 맛있어요,91
9178,쌍문동커피,디저트가 맛있어요,
9179,쌍문동커피,빵이 맛있어요,
9180,쌍문동커피,친절해요,47
9181,쌍문동커피,인테리어가 멋져요,39
9182,쌍문동커피,매장이 청결해요,
9183,쌍문동커피,뷰가 좋아요,
9184,쌍문동커피,음료가 맛있어요,28
9185,쌍문동커피,사진이 잘 나와요,
9186,쌍문동커피,특별한 메뉴가 있어요,
9187,쌍문동커피,대화하기 좋아요,30
9188,쌍문동커피,가성비가 좋아요,
9189,쌍문동커피,집중하기 좋아요,
9190,쌍문동커피,화장실이 깨끗해요,
9191,쌍문동커피,주차하기 편해요,
9192,쌍문동커피,좌석이 편해요,
9193,쌍문동커피,음식이 맛있어요,
9194,쌍문동커피,매장이 넓어요,
9195,쌍문동커피,단체모임 하기 좋아요,
9196,쌍문동커피,특별한 날 가기 좋아요,
9197,쌍문동커피,재료가 신선해요,
9198,쌍문동커피,양이 많아요,
9199,쌍문동커피,혼밥하기 좋아요,
9200,카페그리너리티,커피가 맛있어요,125
9201,카페그리너리티,디저트가 맛있어요,152
9202,카페그리너리티,빵이 맛있어요,
9203,카페그리너리티,친절해요,72
9204,카페그리너리티,인테리어가 멋져요,58
9205,카페그리너리티,매장이 청결해요,
9206,카페그리너리티,뷰가 좋아요,
9207,카페그리너리티,음료가 맛있어요,65
9208,카페그리너리티,사진이 잘 나와요,
9209,카페그리너리티,특별한 메뉴가 있어요,
9210,카페그리너리티,대화하기 좋아요,
9211,카페그리너리티,가성비가 좋아요,
9212,카페그리너리티,집중하기 좋아요,
9213,카페그리너리티,화장실이 깨끗해요,
9214,카페그리너리티,주차하기 편해요,
9215,카페그리너리티,좌석이 편해요,
9216,카페그리너리티,음식이 맛있어요,
9217,카페그리너리티,매장이 넓어요,
9218,카페그리너리티,단체모임 하기 좋아요,
9219,카페그리너리티,특별한 날 가기 좋아요,
9220,카페그리너리티,재료가 신선해요,
9221,카페그리너리티,양이 많아요,
9222,카페그리너리티,혼밥하기 좋아요,
9223,카페152길,커피가 맛있어요,92
9224,카페152길,디저트가 맛있어요,
9225,카페152길,빵이 맛있어요,243
9226,카페152길,친절해요,78
9227,카페152길,인테리어가 멋져요,
9228,카페152길,매장이 청결해요,
9229,카페152길,뷰가 좋아요,
9230,카페152길,음료가 맛있어요,67
9231,카페152길,사진이 잘 나와요,
9232,카페152길,특별한 메뉴가 있어요,50
9233,카페152길,대화하기 좋아요,
9234,카페152길,가성비가 좋아요,
9235,카페152길,집중하기 좋아요,
9236,카페152길,화장실이 깨끗해요,
9237,카페152길,주차하기 편해요,
9238,카페152길,좌석이 편해요,
9239,카페152길,음식이 맛있어요,
9240,카페152길,매장이 넓어요,
9241,카페152길,단체모임 하기 좋아요,
9242,카페152길,특별한 날 가기 좋아요,
9243,카페152길,재료가 신선해요,
9244,카페152길,양이 많아요,
9245,카페152길,혼밥하기 좋아요,
9246,산과산사이커피로드,커피가 맛있어요,50
9247,산과산사이커피로드,디저트가 맛있어요,
9248,산과산사이커피로드,빵이 맛있어요,
9249,산과산사이커피로드,친절해요,45
9250,산과산사이커피로드,인테리어가 멋져요,
9251,산과산사이커피로드,매장이 청결해요,
9252,산과산사이커피로드,뷰가 좋아요,29
9253,산과산사이커피로드,음료가 맛있어요,29
9254,산과산사이커피로드,사진이 잘 나와요,
9255,산과산사이커피로드,특별한 메뉴가 있어요,
9256,산과산사이커피로드,대화하기 좋아요,17
9257,산과산사이커피로드,가성비가 좋아요,
9258,산과산사이커피로드,집중하기 좋아요,
9259,산과산사이커피로드,화장실이 깨끗해요,
9260,산과산사이커피로드,주차하기 편해요,
9261,산과산사이커피로드,좌석이 편해요,
9262,산과산사이커피로드,음식이 맛있어요,
9263,산과산사이커피로드,매장이 넓어요,
9264,산과산사이커피로드,단체모임 하기 좋아요,
9265,산과산사이커피로드,특별한 날 가기 좋아요,
9266,산과산사이커피로드,재료가 신선해요,
9267,산과산사이커피로드,양이 많아요,
9268,산과산사이커피로드,혼밥하기 좋아요,
9269,카페방학,커피가 맛있어요,
9270,카페방학,디저트가 맛있어요,
9271,카페방학,빵이 맛있어요,
9272,카페방학,친절해요,
9273,카페방학,인테리어가 멋져요,
9274,카페방학,매장이 청결해요,
9275,카페방학,뷰가 좋아요,
9276,카페방학,음료가 맛있어요,
9277,카페방학,사진이 잘 나와요,
9278,카페방학,특별한 메뉴가 있어요,
9279,카페방학,대화하기 좋아요,
9280,카페방학,가성비가 좋아요,
9281,카페방학,집중하기 좋아요,
9282,카페방학,화장실이 깨끗해요,
9283,카페방학,주차하기 편해요,
9284,카페방학,좌석이 편해요,
9285,카페방학,음식이 맛있어요,
9286,카페방학,매장이 넓어요,
9287,카페방학,단체모임 하기 좋아요,
9288,카페방학,특별한 날 가기 좋아요,
9289,카페방학,재료가 신선해요,
9290,카페방학,양이 많아요,
9291,카페방학,혼밥하기 좋아요,
9292,카페더로비,커피가 맛있어요,39
9293,카페더로비,디저트가 맛있어요,26
9294,카페더로비,빵이 맛있어요,
9295,카페더로비,친절해요,15
9296,카페더로비,인테리어가 멋져요,18
9297,카페더로비,매장이 청결해요,
9298,카페더로비,뷰가 좋아요,
9299,카페더로비,음료가 맛있어요,16
9300,카페더로비,사진이 잘 나와요,
9301,카페더로비,특별한 메뉴가 있어요,
9302,카페더로비,대화하기 좋아요,
9303,카페더로비,가성비가 좋아요,
9304,카페더로비,집중하기 좋아요,
9305,카페더로비,화장실이 깨끗해요,
9306,카페더로비,주차하기 편해요,
9307,카페더로비,좌석이 편해요,
9308,카페더로비,음식이 맛있어요,
9309,카페더로비,매장이 넓어요,
9310,카페더로비,단체모임 하기 좋아요,
9311,카페더로비,특별한 날 가기 좋아요,
9312,카페더로비,재료가 신선해요,
9313,카페더로비,양이 많아요,
9314,카페더로비,혼밥하기 좋아요,
9315,스타벅스 쌍문역점,커피가 맛있어요,1078
9316,스타벅스 쌍문역점,디저트가 맛있어요,333
9317,스타벅스 쌍문역점,빵이 맛있어요,
9318,스타벅스 쌍문역점,친절해요,474
9319,스타벅스 쌍문역점,인테리어가 멋져요,
9320,스타벅스 쌍문역점,매장이 청결해요,293
9321,스타벅스 쌍문역점,뷰가 좋아요,
9322,스타벅스 쌍문역점,음료가 맛있어요,497
9323,스타벅스 쌍문역점,사진이 잘 나와요,
9324,스타벅스 쌍문역점,특별한 메뉴가 있어요,
9325,스타벅스 쌍문역점,대화하기 좋아요,
9326,스타벅스 쌍문역점,가성비가 좋아요,
9327,스타벅스 쌍문역점,집중하기 좋아요,
9328,스타벅스 쌍문역점,화장실이 깨끗해요,
9329,스타벅스 쌍문역점,주차하기 편해요,
9330,스타벅스 쌍문역점,좌석이 편해요,
9331,스타벅스 쌍문역점,음식이 맛있어요,
9332,스타벅스 쌍문역점,매장이 넓어요,
9333,스타벅스 쌍문역점,단체모임 하기 좋아요,
9334,스타벅스 쌍문역점,특별한 날 가기 좋아요,
9335,스타벅스 쌍문역점,재료가 신선해요,
9336,스타벅스 쌍문역점,양이 많아요,
9337,스타벅스 쌍문역점,혼밥하기 좋아요,
9338,매일이기념일,커피가 맛있어요,18
9339,매일이기념일,디저트가 맛있어요,13
9340,매일이기념일,빵이 맛있어요,
9341,매일이기념일,친절해요,12
9342,매일이기념일,인테리어가 멋져요,
9343,매일이기념일,매장이 청결해요,9
9344,매일이기념일,뷰가 좋아요,
9345,매일이기념일,음료가 맛있어요,10
9346,매일이기념일,사진이 잘 나와요,
9347,매일이기념일,특별한 메뉴가 있어요,
9348,매일이기념일,대화하기 좋아요,
9349,매일이기념일,가성비가 좋아요,
9350,매일이기념일,집중하기 좋아요,
9351,매일이기념일,화장실이 깨끗해요,
9352,매일이기념일,주차하기 편해요,
9353,매일이기념일,좌석이 편해요,
9354,매일이기념일,음식이 맛있어요,
9355,매일이기념일,매장이 넓어요,
9356,매일이기념일,단체모임 하기 좋아요,
9357,매일이기념일,특별한 날 가기 좋아요,
9358,매일이기념일,재료가 신선해요,
9359,매일이기념일,양이 많아요,
9360,매일이기념일,혼밥하기 좋아요,
9361,도봉산커피,커피가 맛있어요,242
9362,도봉산커피,디저트가 맛있어요,
9363,도봉산커피,빵이 맛있어요,
9364,도봉산커피,친절해요,97
9365,도봉산커피,인테리어가 멋져요,
9366,도봉산커피,매장이 청결해요,44
9367,도봉산커피,뷰가 좋아요,
9368,도봉산커피,음료가 맛있어요,52
9369,도봉산커피,사진이 잘 나와요,
9370,도봉산커피,특별한 메뉴가 있어요,
9371,도봉산커피,대화하기 좋아요,
9372,도봉산커피,가성비가 좋아요,61
9373,도봉산커피,집중하기 좋아요,
9374,도봉산커피,화장실이 깨끗해요,
9375,도봉산커피,주차하기 편해요,
9376,도봉산커피,좌석이 편해요,
9377,도봉산커피,음식이 맛있어요,
9378,도봉산커피,매장이 넓어요,
9379,도봉산커피,단체모임 하기 좋아요,
9380,도봉산커피,특별한 날 가기 좋아요,
9381,도봉산커피,재료가 신선해요,
9382,도봉산커피,양이 많아요,
9383,도봉산커피,혼밥하기 좋아요,
9384,세라젬웰카페 서울쌍문직영점,커피가 맛있어요,
9385,세라젬웰카페 서울쌍문직영점,디저트가 맛있어요,
9386,세라젬웰카페 서울쌍문직영점,빵이 맛있어요,
9387,세라젬웰카페 서울쌍문직영점,친절해요,35
9388,세라젬웰카페 서울쌍문직영점,인테리어가 멋져요,
9389,세라젬웰카페 서울쌍문직영점,매장이 청결해요,
9390,세라젬웰카페 서울쌍문직영점,뷰가 좋아요,
9391,세라젬웰카페 서울쌍문직영점,음료가 맛있어요,
9392,세라젬웰카페 서울쌍문직영점,사진이 잘 나와요,
9393,세라젬웰카페 서울쌍문직영점,특별한 메뉴가 있어요,
9394,세라젬웰카페 서울쌍문직영점,대화하기 좋아요,
9395,세라젬웰카페 서울쌍문직영점,가성비가 좋아요,6
9396,세라젬웰카페 서울쌍문직영점,집중하기 좋아요,
9397,세라젬웰카페 서울쌍문직영점,화장실이 깨끗해요,
9398,세라젬웰카페 서울쌍문직영점,주차하기 편해요,
9399,세라젬웰카페 서울쌍문직영점,좌석이 편해요,
9400,세라젬웰카페 서울쌍문직영점,음식이 맛있어요,
9401,세라젬웰카페 서울쌍문직영점,매장이 넓어요,14
9402,세라젬웰카페 서울쌍문직영점,단체모임 하기 좋아요,
9403,세라젬웰카페 서울쌍문직영점,특별한 날 가기 좋아요,
9404,세라젬웰카페 서울쌍문직영점,재료가 신선해요,
9405,세라젬웰카페 서울쌍문직영점,양이 많아요,
9406,세라젬웰카페 서울쌍문직영점,혼밥하기 좋아요,
9407,로로옴,커피가 맛있어요,141
9408,로로옴,디저트가 맛있어요,
9409,로로옴,빵이 맛있어요,
9410,로로옴,친절해요,70
9411,로로옴,인테리어가 멋져요,124
9412,로로옴,매장이 청결해요,
9413,로로옴,뷰가 좋아요,76
9414,로로옴,음료가 맛있어요,
9415,로로옴,사진이 잘 나와요,72
9416,로로옴,특별한 메뉴가 있어요,
9417,로로옴,대화하기 좋아요,
9418,로로옴,가성비가 좋아요,
9419,로로옴,집중하기 좋아요,
9420,로로옴,화장실이 깨끗해요,
9421,로로옴,주차하기 편해요,
9422,로로옴,좌석이 편해요,
9423,로로옴,음식이 맛있어요,
9424,로로옴,매장이 넓어요,
9425,로로옴,단체모임 하기 좋아요,
9426,로로옴,특별한 날 가기 좋아요,
9427,로로옴,재료가 신선해요,
9428,로로옴,양이 많아요,
9429,로로옴,혼밥하기 좋아요,
9430,키웨스트 연산군묘점,커피가 맛있어요,308
9431,키웨스트 연산군묘점,디저트가 맛있어요,
9432,키웨스트 연산군묘점,빵이 맛있어요,
9433,키웨스트 연산군묘점,친절해요,
9434,키웨스트 연산군묘점,인테리어가 멋져요,
9435,키웨스트 연산군묘점,매장이 청결해요,
9436,키웨스트 연산군묘점,뷰가 좋아요,96
9437,키웨스트 연산군묘점,음료가 맛있어요,94
9438,키웨스트 연산군묘점,사진이 잘 나와요,
9439,키웨스트 연산군묘점,특별한 메뉴가 있어요,
9440,키웨스트 연산군묘점,대화하기 좋아요,114
9441,키웨스트 연산군묘점,가성비가 좋아요,
9442,키웨스트 연산군묘점,집중하기 좋아요,
9443,키웨스트 연산군묘점,화장실이 깨끗해요,
9444,키웨스트 연산군묘점,주차하기 편해요,92
9445,키웨스트 연산군묘점,좌석이 편해요,
9446,키웨스트 연산군묘점,음식이 맛있어요,
9447,키웨스트 연산군묘점,매장이 넓어요,
9448,키웨스트 연산군묘점,단체모임 하기 좋아요,
9449,키웨스트 연산군묘점,특별한 날 가기 좋아요,
9450,키웨스트 연산군묘점,재료가 신선해요,
9451,키웨스트 연산군묘점,양이 많아요,
9452,키웨스트 연산군묘점,혼밥하기 좋아요,
9453,스타벅스 창동이마트점,커피가 맛있어요,1020
9454,스타벅스 창동이마트점,디저트가 맛있어요,319
9455,스타벅스 창동이마트점,빵이 맛있어요,
9456,스타벅스 창동이마트점,친절해요,398
9457,스타벅스 창동이마트점,인테리어가 멋져요,
9458,스타벅스 창동이마트점,매장이 청결해요,274
9459,스타벅스 창동이마트점,뷰가 좋아요,
9460,스타벅스 창동이마트점,음료가 맛있어요,387
9461,스타벅스 창동이마트점,사진이 잘 나와요,
9462,스타벅스 창동이마트점,특별한 메뉴가 있어요,
9463,스타벅스 창동이마트점,대화하기 좋아요,
9464,스타벅스 창동이마트점,가성비가 좋아요,
9465,스타벅스 창동이마트점,집중하기 좋아요,
9466,스타벅스 창동이마트점,화장실이 깨끗해요,
9467,스타벅스 창동이마트점,주차하기 편해요,
9468,스타벅스 창동이마트점,좌석이 편해요,
9469,스타벅스 창동이마트점,음식이 맛있어요,
9470,스타벅스 창동이마트점,매장이 넓어요,
9471,스타벅스 창동이마트점,단체모임 하기 좋아요,
9472,스타벅스 창동이마트점,특별한 날 가기 좋아요,
9473,스타벅스 창동이마트점,재료가 신선해요,
9474,스타벅스 창동이마트점,양이 많아요,
9475,스타벅스 창동이마트점,혼밥하기 좋아요,
9476,스타벅스 쌍문도봉로점,커피가 맛있어요,1154
9477,스타벅스 쌍문도봉로점,디저트가 맛있어요,
9478,스타벅스 쌍문도봉로점,빵이 맛있어요,
9479,스타벅스 쌍문도봉로점,친절해요,504
9480,스타벅스 쌍문도봉로점,인테리어가 멋져요,
9481,스타벅스 쌍문도봉로점,매장이 청결해요,424
9482,스타벅스 쌍문도봉로점,뷰가 좋아요,
9483,스타벅스 쌍문도봉로점,음료가 맛있어요,427
9484,스타벅스 쌍문도봉로점,사진이 잘 나와요,
9485,스타벅스 쌍문도봉로점,특별한 메뉴가 있어요,
9486,스타벅스 쌍문도봉로점,대화하기 좋아요,
9487,스타벅스 쌍문도봉로점,가성비가 좋아요,
9488,스타벅스 쌍문도봉로점,집중하기 좋아요,
9489,스타벅스 쌍문도봉로점,화장실이 깨끗해요,
9490,스타벅스 쌍문도봉로점,주차하기 편해요,333
9491,스타벅스 쌍문도봉로점,좌석이 편해요,
9492,스타벅스 쌍문도봉로점,음식이 맛있어요,
9493,스타벅스 쌍문도봉로점,매장이 넓어요,
9494,스타벅스 쌍문도봉로점,단체모임 하기 좋아요,
9495,스타벅스 쌍문도봉로점,특별한 날 가기 좋아요,
9496,스타벅스 쌍문도봉로점,재료가 신선해요,
9497,스타벅스 쌍문도봉로점,양이 많아요,
9498,스타벅스 쌍문도봉로점,혼밥하기 좋아요,
9499,디아망 강북본점,커피가 맛있어요,
9500,디아망 강북본점,디저트가 맛있어요,
9501,디아망 강북본점,빵이 맛있어요,
9502,디아망 강북본점,친절해요,28
9503,디아망 강북본점,인테리어가 멋져요,
9504,디아망 강북본점,매장이 청결해요,
9505,디아망 강북본점,뷰가 좋아요,
9506,디아망 강북본점,음료가 맛있어요,
9507,디아망 강북본점,사진이 잘 나와요,
9508,디아망 강북본점,특별한 메뉴가 있어요,
9509,디아망 강북본점,대화하기 좋아요,
9510,디아망 강북본점,가성비가 좋아요,
9511,디아망 강북본점,집중하기 좋아요,
9512,디아망 강북본점,화장실이 깨끗해요,
9513,디아망 강북본점,주차하기 편해요,
9514,디아망 강북본점,좌석이 편해요,
9515,디아망 강북본점,음식이 맛있어요,
9516,디아망 강북본점,매장이 넓어요,
9517,디아망 강북본점,단체모임 하기 좋아요,
9518,디아망 강북본점,특별한 날 가기 좋아요,
9519,디아망 강북본점,재료가 신선해요,
9520,디아망 강북본점,양이 많아요,
9521,디아망 강북본점,혼밥하기 좋아요,
9522,스타벅스 방학역점,커피가 맛있어요,1195
9523,스타벅스 방학역점,디저트가 맛있어요,316
9524,스타벅스 방학역점,빵이 맛있어요,
9525,스타벅스 방학역점,친절해요,321
9526,스타벅스 방학역점,인테리어가 멋져요,
9527,스타벅스 방학역점,매장이 청결해요,255
9528,스타벅스 방학역점,뷰가 좋아요,
9529,스타벅스 방학역점,음료가 맛있어요,298
9530,스타벅스 방학역점,사진이 잘 나와요,
9531,스타벅스 방학역점,특별한 메뉴가 있어요,
9532,스타벅스 방학역점,대화하기 좋아요,
9533,스타벅스 방학역점,가성비가 좋아요,
9534,스타벅스 방학역점,집중하기 좋아요,
9535,스타벅스 방학역점,화장실이 깨끗해요,
9536,스타벅스 방학역점,주차하기 편해요,
9537,스타벅스 방학역점,좌석이 편해요,
9538,스타벅스 방학역점,음식이 맛있어요,
9539,스타벅스 방학역점,매장이 넓어요,
9540,스타벅스 방학역점,단체모임 하기 좋아요,
9541,스타벅스 방학역점,특별한 날 가기 좋아요,
9542,스타벅스 방학역점,재료가 신선해요,
9543,스타벅스 방학역점,양이 많아요,
9544,스타벅스 방학역점,혼밥하기 좋아요,
9545,온도감,커피가 맛있어요,38
9546,온도감,디저트가 맛있어요,57
9547,온도감,빵이 맛있어요,
9548,온도감,친절해요,23
9549,온도감,인테리어가 멋져요,
9550,온도감,매장이 청결해요,
9551,온도감,뷰가 좋아요,
9552,온도감,음료가 맛있어요,22
9553,온도감,사진이 잘 나와요,
9554,온도감,특별한 메뉴가 있어요,21
9555,온도감,대화하기 좋아요,
9556,온도감,가성비가 좋아요,
9557,온도감,집중하기 좋아요,
9558,온도감,화장실이 깨끗해요,
9559,온도감,주차하기 편해요,
9560,온도감,좌석이 편해요,
9561,온도감,음식이 맛있어요,
9562,온도감,매장이 넓어요,
9563,온도감,단체모임 하기 좋아요,
9564,온도감,특별한 날 가기 좋아요,
9565,온도감,재료가 신선해요,
9566,온도감,양이 많아요,
9567,온도감,혼밥하기 좋아요,
9568,모래스푼,커피가 맛있어요,
9569,모래스푼,디저트가 맛있어요,
9570,모래스푼,빵이 맛있어요,
9571,모래스푼,친절해요,94
9572,모래스푼,인테리어가 멋져요,
9573,모래스푼,매장이 청결해요,118
9574,모래스푼,뷰가 좋아요,
9575,모래스푼,음료가 맛있어요,
9576,모래스푼,사진이 잘 나와요,
9577,모래스푼,특별한 메뉴가 있어요,
9578,모래스푼,대화하기 좋아요,
9579,모래스푼,가성비가 좋아요,
9580,모래스푼,집중하기 좋아요,
9581,모래스푼,화장실이 깨끗해요,
9582,모래스푼,주차하기 편해요,
9583,모래스푼,좌석이 편해요,
9584,모래스푼,음식이 맛있어요,103
9585,모래스푼,매장이 넓어요,
9586,모래스푼,단체모임 하기 좋아요,
9587,모래스푼,특별한 날 가기 좋아요,
9588,모래스푼,재료가 신선해요,
9589,모래스푼,양이 많아요,
9590,모래스푼,혼밥하기 좋아요,
9591,카페7179,커피가 맛있어요,12
9592,카페7179,디저트가 맛있어요,12
9593,카페7179,빵이 맛있어요,
9594,카페7179,친절해요,8
9595,카페7179,인테리어가 멋져요,
9596,카페7179,매장이 청결해요,
9597,카페7179,뷰가 좋아요,
9598,카페7179,음료가 맛있어요,4
9599,카페7179,사진이 잘 나와요,
9600,카페7179,특별한 메뉴가 있어요,6
9601,카페7179,대화하기 좋아요,
9602,카페7179,가성비가 좋아요,
9603,카페7179,집중하기 좋아요,
9604,카페7179,화장실이 깨끗해요,
9605,카페7179,주차하기 편해요,
9606,카페7179,좌석이 편해요,
9607,카페7179,음식이 맛있어요,
9608,카페7179,매장이 넓어요,
9609,카페7179,단체모임 하기 좋아요,
9610,카페7179,특별한 날 가기 좋아요,
9611,카페7179,재료가 신선해요,
9612,카페7179,양이 많아요,
9613,카페7179,혼밥하기 좋아요,
9614,투썸플레이스 창동역점,커피가 맛있어요,228
9615,투썸플레이스 창동역점,디저트가 맛있어요,134
9616,투썸플레이스 창동역점,빵이 맛있어요,
9617,투썸플레이스 창동역점,친절해요,71
9618,투썸플레이스 창동역점,인테리어가 멋져요,
9619,투썸플레이스 창동역점,매장이 청결해요,
9620,투썸플레이스 창동역점,뷰가 좋아요,
9621,투썸플레이스 창동역점,음료가 맛있어요,87
9622,투썸플레이스 창동역점,사진이 잘 나와요,
9623,투썸플레이스 창동역점,특별한 메뉴가 있어요,
9624,투썸플레이스 창동역점,대화하기 좋아요,76
9625,투썸플레이스 창동역점,가성비가 좋아요,
9626,투썸플레이스 창동역점,집중하기 좋아요,
9627,투썸플레이스 창동역점,화장실이 깨끗해요,
9628,투썸플레이스 창동역점,주차하기 편해요,
9629,투썸플레이스 창동역점,좌석이 편해요,
9630,투썸플레이스 창동역점,음식이 맛있어요,
9631,투썸플레이스 창동역점,매장이 넓어요,
9632,투썸플레이스 창동역점,단체모임 하기 좋아요,
9633,투썸플레이스 창동역점,특별한 날 가기 좋아요,
9634,투썸플레이스 창동역점,재료가 신선해요,
9635,투썸플레이스 창동역점,양이 많아요,
9636,투썸플레이스 창동역점,혼밥하기 좋아요,
9637,카페에덴,커피가 맛있어요,190
9638,카페에덴,디저트가 맛있어요,
9639,카페에덴,빵이 맛있어요,
9640,카페에덴,친절해요,63
9641,카페에덴,인테리어가 멋져요,
9642,카페에덴,매장이 청결해요,
9643,카페에덴,뷰가 좋아요,66
9644,카페에덴,음료가 맛있어요,60
9645,카페에덴,사진이 잘 나와요,
9646,카페에덴,특별한 메뉴가 있어요,
9647,카페에덴,대화하기 좋아요,
9648,카페에덴,가성비가 좋아요,
9649,카페에덴,집중하기 좋아요,
9650,카페에덴,화장실이 깨끗해요,
9651,카페에덴,주차하기 편해요,69
9652,카페에덴,좌석이 편해요,
9653,카페에덴,음식이 맛있어요,
9654,카페에덴,매장이 넓어요,
9655,카페에덴,단체모임 하기 좋아요,
9656,카페에덴,특별한 날 가기 좋아요,
9657,카페에덴,재료가 신선해요,
9658,카페에덴,양이 많아요,
9659,카페에덴,혼밥하기 좋아요,
9660,만남의광장,커피가 맛있어요,
9661,만남의광장,디저트가 맛있어요,
9662,만남의광장,빵이 맛있어요,
9663,만남의광장,친절해요,
9664,만남의광장,인테리어가 멋져요,
9665,만남의광장,매장이 청결해요,
9666,만남의광장,뷰가 좋아요,
9667,만남의광장,음료가 맛있어요,
9668,만남의광장,사진이 잘 나와요,
9669,만남의광장,특별한 메뉴가 있어요,
9670,만남의광장,대화하기 좋아요,
9671,만남의광장,가성비가 좋아요,
9672,만남의광장,집중하기 좋아요,
9673,만남의광장,화장실이 깨끗해요,
9674,만남의광장,주차하기 편해요,
9675,만남의광장,좌석이 편해요,
9676,만남의광장,음식이 맛있어요,
9677,만남의광장,매장이 넓어요,
9678,만남의광장,단체모임 하기 좋아요,
9679,만남의광장,특별한 날 가기 좋아요,
9680,만남의광장,재료가 신선해요,
9681,만남의광장,양이 많아요,
9682,만남의광장,혼밥하기 좋아요,
9683,투썸플레이스 쌍문역점,커피가 맛있어요,379
9684,투썸플레이스 쌍문역점,디저트가 맛있어요,246
9685,투썸플레이스 쌍문역점,빵이 맛있어요,
9686,투썸플레이스 쌍문역점,친절해요,114
9687,투썸플레이스 쌍문역점,인테리어가 멋져요,
9688,투썸플레이스 쌍문역점,매장이 청결해요,165
9689,투썸플레이스 쌍문역점,뷰가 좋아요,
9690,투썸플레이스 쌍문역점,음료가 맛있어요,162
9691,투썸플레이스 쌍문역점,사진이 잘 나와요,
9692,투썸플레이스 쌍문역점,특별한 메뉴가 있어요,
9693,투썸플레이스 쌍문역점,대화하기 좋아요,
9694,투썸플레이스 쌍문역점,가성비가 좋아요,
9695,투썸플레이스 쌍문역점,집중하기 좋아요,
9696,투썸플레이스 쌍문역점,화장실이 깨끗해요,
9697,투썸플레이스 쌍문역점,주차하기 편해요,
9698,투썸플레이스 쌍문역점,좌석이 편해요,
9699,투썸플레이스 쌍문역점,음식이 맛있어요,
9700,투썸플레이스 쌍문역점,매장이 넓어요,
9701,투썸플레이스 쌍문역점,단체모임 하기 좋아요,
9702,투썸플레이스 쌍문역점,특별한 날 가기 좋아요,
9703,투썸플레이스 쌍문역점,재료가 신선해요,
9704,투썸플레이스 쌍문역점,양이 많아요,
9705,투썸플레이스 쌍문역점,혼밥하기 좋아요,
9706,설빙 쌍문점,커피가 맛있어요,96
9707,설빙 쌍문점,디저트가 맛있어요,411
9708,설빙 쌍문점,빵이 맛있어요,
9709,설빙 쌍문점,친절해요,111
9710,설빙 쌍문점,인테리어가 멋져요,
9711,설빙 쌍문점,매장이 청결해요,
9712,설빙 쌍문점,뷰가 좋아요,
9713,설빙 쌍문점,음료가 맛있어요,86
9714,설빙 쌍문점,사진이 잘 나와요,
9715,설빙 쌍문점,특별한 메뉴가 있어요,99
9716,설빙 쌍문점,대화하기 좋아요,
9717,설빙 쌍문점,가성비가 좋아요,
9718,설빙 쌍문점,집중하기 좋아요,
9719,설빙 쌍문점,화장실이 깨끗해요,
9720,설빙 쌍문점,주차하기 편해요,
9721,설빙 쌍문점,좌석이 편해요,
9722,설빙 쌍문점,음식이 맛있어요,
9723,설빙 쌍문점,매장이 넓어요,
9724,설빙 쌍문점,단체모임 하기 좋아요,
9725,설빙 쌍문점,특별한 날 가기 좋아요,
9726,설빙 쌍문점,재료가 신선해요,
9727,설빙 쌍문점,양이 많아요,
9728,설빙 쌍문점,혼밥하기 좋아요,
9729,투썸플레이스 방학역점,커피가 맛있어요,189
9730,투썸플레이스 방학역점,디저트가 맛있어요,163
9731,투썸플레이스 방학역점,빵이 맛있어요,
9732,투썸플레이스 방학역점,친절해요,91
9733,투썸플레이스 방학역점,인테리어가 멋져요,
9734,투썸플레이스 방학역점,매장이 청결해요,65
9735,투썸플레이스 방학역점,뷰가 좋아요,
9736,투썸플레이스 방학역점,음료가 맛있어요,89
9737,투썸플레이스 방학역점,사진이 잘 나와요,
9738,투썸플레이스 방학역점,특별한 메뉴가 있어요,
9739,투썸플레이스 방학역점,대화하기 좋아요,
9740,투썸플레이스 방학역점,가성비가 좋아요,
9741,투썸플레이스 방학역점,집중하기 좋아요,
9742,투썸플레이스 방학역점,화장실이 깨끗해요,
9743,투썸플레이스 방학역점,주차하기 편해요,
9744,투썸플레이스 방학역점,좌석이 편해요,
9745,투썸플레이스 방학역점,음식이 맛있어요,
9746,투썸플레이스 방학역점,매장이 넓어요,
9747,투썸플레이스 방학역점,단체모임 하기 좋아요,
9748,투썸플레이스 방학역점,특별한 날 가기 좋아요,
9749,투썸플레이스 방학역점,재료가 신선해요,
9750,투썸플레이스 방학역점,양이 많아요,
9751,투썸플레이스 방학역점,혼밥하기 좋아요,
9752,투썸플레이스 도봉보건소점,커피가 맛있어요,140
9753,투썸플레이스 도봉보건소점,디저트가 맛있어요,77
9754,투썸플레이스 도봉보건소점,빵이 맛있어요,
9755,투썸플레이스 도봉보건소점,친절해요,55
9756,투썸플레이스 도봉보건소점,인테리어가 멋져요,
9757,투썸플레이스 도봉보건소점,매장이 청결해요,
9758,투썸플레이스 도봉보건소점,뷰가 좋아요,
9759,투썸플레이스 도봉보건소점,음료가 맛있어요,36
9760,투썸플레이스 도봉보건소점,사진이 잘 나와요,
9761,투썸플레이스 도봉보건소점,특별한 메뉴가 있어요,
